,Unnamed: 0,Hestekræfter,Brændstoftype,Biltype,Gearkasse,Årgang,Kilometer,Model,Pris,Link,Sidst synet,Farve,Registreringsdato,Antal døre,Antal gear,Cylindre,Trækhjul,Max påhæng,Tank,Km/l,0 - 100 km/t,Tophastighed,Vægt,Lasteevne,Airbags,Grøn Ejerafgift,Nypris,Nummerplade,Make
2319,2319,85,Benzin,Hatchback,Manuel,2014,67000,"Corsa 1,2 16V Cool",74000,/opelcorsa1216vcool/id876683,,Koksmetal,25092014,5,5,4,Forhjul,850,45,"19,6","13,6",172,1060,545,6,1280,,,Opel
2320,2320,388,Benzin,Sedan,Automatisk,2007,286000,"CLS500 5,5 aut.",169800,/mercedescls50055aut/id876655,,Champagnemetal,26112007,4,7,8,Baghjul,,80,"8,5","5,4",250,1735,565,6,9300,1527000,,Mercedes
2321,2321,181,Diesel,SUV,Automatisk,2014,142000,"XC60 2,0 D4 181 R-Design aut.",324800,/volvoxc6020d4181rdesignaut/id876657,,Sortmetal,29122014,5,8,4,Forhjul,1600,70,"21,3","8,5",210,1634,696,6,3880,,,Volvo
2322,2322,240,Benzin,MPV,Automatisk,2017,62000,"S-MAX 2,0 SCTi 240 Titanium aut.",330000,/fordsmax20scti240titaniumaut/id879911,,Sort,07032018,5,6,4,Forhjul,1800,70,"12,7","8,4",226,1748,306,7,4860,550408,,Ford
2323,2323,90,Benzin,SUV,Manuel,2019,4500,"Captur 0,9 TCe 90 Intens",169900,/renaultcaptur09tce90intens/id876654,,Sortmetal,22112019,5,5,3,Forhjul,1200,45,"20,4","13,1",171,1173,485,4,1160,220900,,Renault
2324,2324,115,Diesel,Hatchback,Manuel,2020,5500,"Clio V 1,5 dCi 115 Intens",184900,/renaultcliov15dci115intens/id876653,,Rødmetal,31082020,5,6,4,Forhjul,900,39,"30,6","9,9",197,1277,425,6,2220,179821,,Renault
2325,2325,115,Diesel,SUV,Automatisk,2019,26000,"Kadjar 1,5 dCi 115 Zen EDC",249900,/renaultkadjar15dci115zenedc/id876652,,Hvid,30082019,5,7,4,Forhjul,1350,55,"26,2","11,5",189,1547,369,6,3260,326901,,Renault
2326,2326,240,Diesel,Stationcar,Automatisk,2015,260000,"Passat 2,0 TDi 240 Highl. Vari. DSG 4M",179900,/vwpassat20tdi240highlvaridsg4m/id876641,,Blåmetal,09032015,5,7,4,4x4,2200,66,"18,5","6,3",238,1735,285,6,5540,649995,,VW
2327,2327,96,Benzin,Sedan,Manuel,2007,230000,"Rio 1,4",12000,/kiario14/id850868,21062020,,,,,,,,,,,,,,,,,,Kia
2328,2328,120,Benzin,Hatchback,Automatisk,2014,70000,"3 2,0",163000,/mazda320/id850848,16052020,,,,,,,,,,,,,,,,,CM,Mazda
2329,2329,,El,,Automatisk,2019,7500,UP! el EL 82HK 5d Aut.,139800,/vwupelel82hk5daut/id876600,,sølvmetal,,,,,,,,,,,,,,,,,VW
2330,2330,,Hybrid,,,2020,13798,Passat TSI GTE Plus DSG 218HK 6g Aut.,389900,/vwpassattsigteplusdsg218hk6gaut/id876597,,gråmetal,,,,,,,,"66,7",,,,,,,,,VW
2331,2331,,Benzin,,Automatisk,2019,27000,Polo TSI Comfortline DSG 95HK 5d 7g Aut.,188800,/vwpolotsicomfortlinedsg95hk5d7gaut/id876596,,hvid,,,,,,,,"23,4",,,,,,,,,VW
2332,2332,,El,,Automatisk,2018,13900,UP! el EL 82HK 5d Aut.,129900,/vwupelel82hk5daut/id876595,,hvid,,,,,,,,,,,,,,,,,VW
2333,2333,,El,,,2015,171000,Model S P90D el EL AWD 469HK 5d Aut.,459900,/teslamodelsp90delelawd469hk5daut/id876592,,koksgrå,,,,,,,,"42,4",,,,,,,,,Tesla
2334,2334,,El,,,2016,58000,Model S 75D el EL AWD 333HK 5d Aut.,499900,/teslamodels75delelawd333hk5daut/id876591,,gråmetal,,,,,,,,,,,,,,,,,Tesla
2335,2335,,El,,,2019,90900,Model 3 75 el EL Long Range AWD 351HK Trinl. Gear,379900,/teslamodel375elellongrangeawd351hktrinlgear/id876590,,sort,,,,,,,,,,,,,,,,,Tesla
2336,2336,,El,,,2019,30900,Model 3 75 el EL Long Range FSD AWD 351HK,444900,/teslamodel375elellongrangefsdawd351hk/id876589,,sort,,,,,,,,,,,,,,,,,Tesla
2337,2337,,El,,,2019,46900,Model 3 75 el EL Long Range FSD AWD 351HK,434900,/teslamodel375elellongrangefsdawd351hk/id876588,,gråmetal,,,,,,,,,,,,,,,,,Tesla
2338,2338,,El,,,2019,15900,Model 3 60 el EL Plus 306HK Aut.,359800,/teslamodel360elelplus306hkaut/id876587,,hvid,,,,,,,,,,,,,,,,,Tesla
2339,2339,,El,,,2019,47900,Model 3 P75 el EL Performance FSD AWD 450HK,499900,/teslamodel3p75elelperformancefsdawd450hk/id876586,,hvid,,,,,,,,,,,,,,,,,Tesla
2340,2340,,El,,,2019,41900,Model 3 P75 el EL Long Range 287HK Aut.,399900,/teslamodel3p75elellongrange287hkaut/id876584,,sort,,,,,,,,,,,,,,,,,Tesla
2341,2341,,El,,,2020,17900,Model 3 75 el EL Long Range FSD AWD 351HK,464900,/teslamodel375elellongrangefsdawd351hk/id876583,,hvid,,,,,,,,,,,,,,,,,Tesla
2342,2342,,El,,,2019,29900,Model 3 75 el EL Long Range AWD 351HK Trinl. Gear,424800,/teslamodel375elellongrangeawd351hktrinlgear/id876582,,hvid,,,,,,,,,,,,,,,,,Tesla
2343,2343,,El,,,2019,44900,Model 3 P75 el EL Long Range 287HK Aut.,414900,/teslamodel3p75elellongrange287hkaut/id876581,,sort,,,,,,,,,,,,,,,,,Tesla
2344,2344,,El,,,2019,39500,Model 3 75 el EL Long Range AWD 351HK Trinl. Gear,414900,/teslamodel375elellongrangeawd351hktrinlgear/id876579,,gråmetal,,,,,,,,,,,,,,,,,Tesla
2345,2345,,El,,,2019,21900,Model 3 75 el EL Long Range AWD 351HK Aut.,429900,/teslamodel375elellongrangeawd351hkaut/id876578,,gråmetal,,,,,,,,,,,,,,,,,Tesla
2346,2346,,El,,,2019,28000,Model 3 75 el EL Long Range AWD 351HK Aut.,419900,/teslamodel375elellongrangeawd351hkaut/id876577,,sort,,,,,,,,,,,,,,,,,Tesla
2347,2347,,El,,,2019,31000,Model 3 75 el EL Long Range AWD 351HK Aut.,424900,/teslamodel375elellongrangeawd351hkaut/id876576,,hvid,,,,,,,,,,,,,,,,,Tesla
2348,2348,,El,,,2019,19000,Model 3 P75 el EL Performance AWD 450HK Aut.,519900,/teslamodel3p75elelperformanceawd450hkaut/id876575,,rød,,,,,,,,,,,,,,,,,Tesla
2349,2349,,El,,,2020,15900,Model 3 P75 el EL Performance AWD 450HK Trinl. Gear,499900,/teslamodel3p75elelperformanceawd450hktrinlgear/id876574,,hvid,,,,,,,,,,,,,,,,,Tesla
2350,2350,,El,,,2019,40900,Model 3 60 el EL Plus 306HK Aut.,359900,/teslamodel360elelplus306hkaut/id876573,,sort,,,,,,,,,,,,,,,,,Tesla
2351,2351,,El,,,2019,14750,Model 3 75 el EL Long Range AWD 351HK Aut.,424900,/teslamodel375elellongrangeawd351hkaut/id876572,,hvid,,,,,,,,,,,,,,,,,Tesla
2352,2352,,El,,,2019,57900,Model 3 75 el EL Long Range AWD 351HK Aut.,439800,/teslamodel375elellongrangeawd351hkaut/id876571,,hvid,,,,,,,,,,,,,,,,,Tesla
2353,2353,,El,,,2019,22900,Model 3 75 el EL Long Range AWD 351HK Aut.,454900,/teslamodel375elellongrangeawd351hkaut/id876570,,sort,,,,,,,,,,,,,,,,,Tesla
2354,2354,,El,,,2019,39900,Model 3 P75 el EL Performance AWD 450HK Aut.,509900,/teslamodel3p75elelperformanceawd450hkaut/id876569,,hvid,,,,,,,,,,,,,,,,,Tesla
2355,2355,,El,,,2019,22900,Model 3 P75 el EL Performance AWD 450HK Aut.,459800,/teslamodel3p75elelperformanceawd450hkaut/id876568,,hvid,,,,,,,,,,,,,,,,,Tesla
2356,2356,,Diesel,,Automatisk,2019,69000,"Zafira Tour 2,0 CDTI Enjoy 170HK 6g Aut.",239900,/opelzafiratour20cdtienjoy170hk6gaut/id876566,,darkmoon,,,,,,,,"15,9",,,,,,,,,Opel
2357,2357,,Diesel,,Manuel,2012,102500,Insignia CDTI EcoFlex 130HK Stc,104800,/opelinsigniacdtiecoflex130hkstc/id876565,,carbon,,,,,,,,"19,6",,,,,,,,,Opel
2358,2358,,Diesel,,Manuel,2013,118000,"Insignia Sports Tourer 2,0 ECO CDTI Edition 130HK Stc 6g",94800,/opelinsigniasportstourer20ecocdtiedition130hkstc6g/id876564,,carbon,,,,,,,,"22,2",,,,,,,,,Opel
2359,2359,,Benzin,,Automatisk,2016,56000,Cascada Turbo Cosmo 170HK Cabr. 6g Aut.,299800,/opelcascadaturbocosmo170hkcabr6gaut/id876563,,hvid,,,,,,,,"13,7",,,,,,,,,Opel
2360,2360,,Benzin,,Manuel,2011,129683,Astra Turbo Sport 140HK 5d 6g,68800,/opelastraturbosport140hk5d6g/id876562,,koksgrå,,,,,,,,"16,9",,,,,,,,,Opel
2361,2361,,Diesel,,Manuel,2016,36000,Astra CDTI Dynamic 136HK 5d 6g,199900,/opelastracdtidynamic136hk5d6g/id876561,,carbon,,,,,,,,"25,6",,,,,,,,,Opel
2362,2362,,Diesel,,Manuel,2012,101000,"Astra Wagon 1,7 CDTI 110HK Stc 6g",89800,/opelastrawagon17cdti110hkstc6g/id876560,,sovereign,,,,,,,,"22,2",,,,,,,,,Opel
2363,2363,,Hybrid,,Automatisk,2019,34900,Outlander PHEV Instyle 4WD 224HK 5d 6g Trinl. Gear,359900,/mitsubishioutlanderphevinstyle4wd224hk5d6gtrinlgear/id876559,,sort,,,,,,,,"62,5",,,,,,,,,Mitsubishi
2364,2364,,Hybrid,,Automatisk,2019,31900,Outlander PHEV Intense 4WD 224HK 5d 6g Trinl. Gear,354900,/mitsubishioutlanderphevintense4wd224hk5d6gtrinlgear/id876558,,gråmetal,,,,,,,,"62,5",,,,,,,,,Mitsubishi
2365,2365,,Hybrid,,Automatisk,2019,28000,Outlander PHEV Instyle 4WD 224HK 5d 6g Trinl. Gear,364900,/mitsubishioutlanderphevinstyle4wd224hk5d6gtrinlgear/id876557,,ruby,,,,,,,,"62,5",,,,,,,,,Mitsubishi
2366,2366,,Diesel,,Automatisk,2014,80000,GLA220 d CDI AMG Line 7G-DCT 170HK 5d 7g Aut.,309800,/mercedesgla220dcdiamgline7gdct170hk5d7gaut/id876556,,mountain,,,,,,,,"21,7",,,,,,,,,Mercedes
2367,2367,,El,,,2019,24000,EQC400 Mercedes EQC 400 el EL 4-Matic 408HK 5d Aut.,664900,/mercedeseqc400mercedeseqc400elel4matic408hk5daut/id876555,,sølvmetal,,,,,,,,,,,,,,,,,Mercedes
2368,2368,,El,,Automatisk,2020,21000,e-Soul el EL Advance 204HK 5d Aut.,299900,/kiaesouleleladvance204hk5daut/id876554,,sølvmetal,,,,,,,,,,,,,,,,,Kia
2369,2369,,El,,Automatisk,2020,14900,e-Niro el EL Comfort 204HK 5d Aut.,298800,/kiaeniroelelcomfort204hk5daut/id876553,,gråmetal,,,,,,,,,,,,,,,,,Kia
2370,2370,,Benzin,,Manuel,2018,13000,Picanto MPI Vision 67HK 5d,109900,/kiapicantompivision67hk5d/id876552,,beigemetal,,,,,,,,25,,,,,,,,,Kia
2371,2371,,Hybrid,,,2020,8900,Niro GDI PHEV Advance DCT 141HK 5d 6g Aut.,288800,/kianirogdiphevadvancedct141hk5d6gaut/id876551,,blåmetal,,,,,,,,"76,9",,,,,,,,,Kia
2372,2372,,Hybrid,,,2019,9059,Niro GDI PHEV Advance DCT 141HK 5d 6g Aut.,249900,/kianirogdiphevadvancedct141hk5d6gaut/id876548,,hvid,,,,,,,,"76,9",,,,,,,,,Kia
2373,2373,,Hybrid,,,2019,24900,Niro GDI PHEV Advance DCT 141HK 5d 6g Aut.,244900,/kianirogdiphevadvancedct141hk5d6gaut/id876545,,blåmetal,,,,,,,,"76,9",,,,,,,,,Kia
2374,2374,,Diesel,,Manuel,2020,4500,"Ceed SW 1,6 CRDI GT Line SW DCT 136HK Stc",264900,/kiaceedsw16crdigtlineswdct136hkstc/id876544,,deluxe,,,,,,,,,,,,,,,,,Kia
2375,2375,,Hybrid,,,2020,5900,"Ceed SW 1,6 GDI PHEV Upgrade DCT 141HK Stc 6g Aut.",264800,/kiaceedsw16gdiphevupgradedct141hkstc6gaut/id876543,,hvid,,,,,,,,"76,9",,,,,,,,,Kia
2376,2376,,Hybrid,,,2020,9900,Niro GDI PHEV Advance DCT 141HK 5d 6g Aut.,289900,/kianirogdiphevadvancedct141hk5d6gaut/id876541,,hvid,,,,,,,,"71,4",,,,,,,,,Kia
2377,2377,,Hybrid,,Automatisk,2020,2900,"Ceed SW 1,6 GDI PHEV Upgrade DCT 141HK Stc 6g Aut.",269800,/kiaceedsw16gdiphevupgradedct141hkstc6gaut/id876540,,hvid,,,,,,,,"76,9",,,,,,,,,Kia
2378,2378,,El,,,2020,9900,e-tron S Audi E-tron Sportback el EL S Line Prestige Quattro 408HK 5d Aut.,849900,/audietronsaudietronsportbackelelslineprestigequattro408hk5daut/id876535,,hvid,,,,,,,,,,,,,,,,,Audi
2379,2379,,Benzin,,,2016,51000,S3 TFSI Quat S Tron 300HK Cabr. 6g Aut.,548800,/audis3tfsiquatstron300hkcabr6gaut/id876527,,hvid,,,,,,,,"14,9",,,,,,,,,Audi
2380,2380,,Benzin,,Manuel,2020,1000,Corsa Edition+ 75HK 5d,149900,/opelcorsaeditionplus75hk5d/id876534,,moonstone,,,,,,,,,,,,,,,,,Opel
2381,2381,,Benzin,,Manuel,2016,80000,Octavia TSI Elegance 140HK 5d 6g,142080,/skodaoctaviatsielegance140hk5d6g/id876531,,hvid,,,,,,,,"18,9",,,,,,,,,Skoda
2382,2382,,Benzin,,Manuel,2020,1000,Crossland X Sport 83HK 5d,204900,/opelcrosslandxsport83hk5d/id876533,,quartz,,,,,,,,"23,9",,,,,,,,,Opel
2383,2383,,Benzin,,Manuel,2020,1000,Crossland X T Sport Start/Stop 110HK 5d 6g,219900,/opelcrosslandxtsportstartstop110hk5d6g/id876532,,diamond,,,,,,,,"22,9",,,,,,,,,Opel
2384,2384,,Benzin,,Manuel,2020,1000,Corsa Sport 75HK 5d,174900,/opelcorsasport75hk5d/id876526,,diamond,,,,,,,,"24,4",,,,,,,,,Opel
2385,2385,,Benzin,,Automatisk,2017,89000,Astra Turbo ECOTEC DI Dynamic Start/Stop 150HK 5d 6g Aut.,178800,/opelastraturboecotecdidynamicstartstop150hk5d6gaut/id876523,,asteroid,,,,,,,,"17,9",,,,,,,,,Opel
2386,2386,,El,,,2020,9900,e-tron S Audi E-tron Sportback el EL S Line Prestige Quattro 408HK 5d Aut.,849900,/audietronsaudietronsportbackelelslineprestigequattro408hk5daut/id876512,,hvid,,,,,,,,,,,,,,,,,Audi
2387,2387,,Benzin,,,2019,32000,Astra Turbo ECOTEC Exclusive 150HK 5d 6g Aut.,229800,/opelastraturboecotecexclusive150hk5d6gaut/id876518,,cosmic,,,,,,,,"19,3",,,,,,,,,Opel
2388,2388,,Benzin,,Manuel,2015,83500,Astra Turbo ECOTEC DI Enjoy Start/Stop 150HK 5d 6g,148800,/opelastraturboecotecdienjoystartstop150hk5d6g/id876513,,asteroid,,,,,,,,"20,4",,,,,,,,,Opel
2389,2389,306,Benzin,,,2012,135000,ML350 MercedesML350 4MATIC,2499,/mercedesml350mercedesml3504matic/id876520,,,,,,,4x4,,,"11,8",76,,,,,,,,Mercedes
2390,2390,82,Benzin,Hatchback,,2020,10000,"C3 1,2 PT 82 Cool",124900,/citroenc312pt82cool/id876516,,sort,01042020,5,5,3,,450,,,,173,1097,,,,,,Citroën
2391,2391,150,Diesel,Stationcar,,2016,131000,"6 2,2 Sky-D 150 Core stc.",159900,/mazda622skyd150corestc/id876514,,sort,01022017,5,6,4,,1600,,,,210,1495,,,,,,Mazda
2392,2392,125,Benzin,,,2019,5000,"Focus 1,0 EcoBoost Titanium 125HK Stc 6g",218995,/fordfocus10ecoboosttitanium125hkstc6g/id876515,,sortmetal,,,,3,,,,"22,9",,,,,,,,,Ford
2393,2393,351,,Sedan,,2019,22000,Model 3 Long Range AWD,429900,/teslamodel3longrangeawd/id876511,,hvid,01042019,4,1,,,910,,,,233,1847,,,,,,Tesla
2394,2394,,El,,,2020,0,e-Niro el EL Advance 204HK 5d Aut.,371900,/kiaeniroeleladvance204hk5daut/id876491,,clear,,,,,,,,"69,4",,,,,,,,,Kia
2395,2395,75,Benzin,Hatchback,,2013,82000,"UP! 1,0 VW Up! 75 Move Up! BMT",54900,/vwup10vwup75moveupbmt/id876509,,rød,01072012,3,5,3,,,,,,171,829,,,,,,VW
2396,2396,,Benzin,,Manuel,2021,1000,Picanto MPI GT-Line 67HK 5d,149900,/kiapicantompigtline67hk5d/id876489,,aurora,,,,,,,,"25,6",,,,,,,,,Kia
2397,2397,272,Diesel,SUV,,2017,48000,"Q7 3,0 TDi 272 S-line quattro Tiptr.",849900,/audiq730tdi272slinequattrotiptr/id876501,,grå,01052017,5,8,6,,2700,,,,234,2070,,,,,,Audi
2398,2398,66,Benzin,,,2017,32768,"i10 1,0 Touch 66HK 5d",79900,/hyundaii1010touch66hk5d/id876508,,brun,,,,3,,,,25,,,,,,,,,Hyundai
2399,2399,256,Diesel,,,2016,38270,Rover Discovery IV 3.0 SD V6 - 256 hk AWD Automatic,3864,/landroverdiscoveryiv30sdv6256hkawdautomatic/id876507,,,,,8,6,,,,"12,5","9,3",180,,,,,,,Land
2400,2400,,,,Automatisk,2020,1000,Clio TCE Intens EDC 130HK 5d 7g Aut.,194900,/renaultcliotceintensedc130hk5d7gaut/id876506,,grå,,,,,,,,"21,2",,,,,,,,,Renault
2401,2401,,,,,2019,18000,Crossland X CDTI Impress Start/Stop 102HK 5d 6g,189900,/opelcrosslandxcdtiimpressstartstop102hk5d6g/id876504,,hvid,,,,,,,,"27,5",,,,,,,,,Opel
2402,2402,,,,,2019,17000,3008 PureTech Strike 130HK 6g,254900,/peugeot3008puretechstrike130hk6g/id876505,,koksmetallik,,,,,,,,"21,2",,,,,,,,,Peugeot
2403,2403,,,,Automatisk,2004,45000,Roadster 82HK Cabr. 6g Aut.,99900,/smartroadster82hkcabr6gaut/id876503,,sort,,,,,,,,"19,6",,,,,,,,,Smart
2404,2404,,,,,2020,11,Clio TCE BLACK SHADOW 100HK 5d,173500,/renaultcliotceblackshadow100hk5d/id876502,,rødmetal,,,,,,,,"23,3",,,,,,,,,Renault
2405,2405,326,Diesel,SUV,,2016,97000,"SQ5 3,0 TDi Competition quattro Tiptr.",559900,/audisq530tdicompetitionquattrotiptr/id876495,,gråkoks,01082015,5,8,6,,2400,,,,250,2075,,,,,,Audi
2406,2406,109,Diesel,,,2016,109000,"A180 d 1,5 Van",109900,/mercedesa180d15van/id876494,,sort,01042016,5,6,4,,1200,,,,190,1295,,,,,,Mercedes
2407,2407,140,Diesel,,,2013,79000,"Q3 2,0 TDi 140 Van",149900,/audiq320tdi140van/id876493,,sort,01022013,5,6,4,,1800,,,,202,1420,,,,,,Audi
2408,2408,,Diesel,,,2011,120000,"Golf VI 1,6 TDi 105 Highline Variant 5 dørs",99800,/vwgolfvi16tdi105highlinevariant5doers/id876492,,koksmetal,,,,,,,,,,,,,,,,,VW
2409,2409,,Diesel,,,2013,249000,"Passat 2,0 TDi 140 Trendl. Vari. BMT 5 dørs",99800,/vwpassat20tdi140trendlvaribmt5doers/id876487,,koksmetal,,,,,,,,,,,,,,,,,VW
2410,2410,218,Benzin,Stationcar,,2018,51000,"Passat 1,4 GTE Variant DSG",369800,/vwpassat14gtevariantdsg/id876490,,bronze,01082018,5,6,4,Forhjul,1600,50,"32,3",8,225,1813,437,,920,,,VW
2411,2411,,Benzin,,Manuel,2017,52500,"i20 1,25 Trend 84HK 5d",109800,/hyundaii20125trend84hk5d/id876467,,sort,,,,,,,,"18,2",,,,,,,,,Hyundai
2412,2412,,Benzin,,,2019,65000,"Golf VII 1,5 TSi 150 Comfortline 5 dørs",214800,/vwgolfvii15tsi150comfortline5doers/id876482,,koksmetal,,,,,,,,,,,,,,,,,VW
2413,2413,204,Diesel,SUV,,2016,125000,"GLC250 d 2,2 aut. 4-M",489800,/mercedesglc250d22aut4m/id876484,,grå,01052016,5,9,4,4x4,2500,50,20,8,222,1845,,,4680,,,Mercedes
2414,2414,117,Benzin,,,2014,77000,"Qashqai 1,6 Visia 4x2 Start/Stop 117HK 5d",109900,/nissanqashqai16visia4x2startstop117hk5d/id876483,,rød,,,,4,,,,"16,9",,,,,,,,,Nissan
2415,2415,,Benzin,,,2006,150000,"Yaris 1,3 Sol 5 dørs",39800,/toyotayaris13sol5doers/id876481,,sølvmetal,,,,,,,,,,,,,,,,,Toyota
2416,2416,258,Diesel,SUV,,2017,55000,"X 5 3,0 BMW X5 xDrive30d M-Sport aut. 7prs",799800,/bmwx530bmwx5xdrive30dmsportaut7prs/id876478,,mørkeblå,01112017,5,8,6,4x4,3500,85,"16,7",7,230,2045,735,,6880,,,BMW
2417,2417,,,,,2020,1500,"Ceed SW 1,6 GDI PHEV Plus DCT 141HK Stc 6g Aut.",309900,/kiaceedsw16gdiphevplusdct141hkstc6gaut/id876477,,cosmo,,,,,,,,"47,1",,,,,,,,,Kia
2418,2418,94,Benzin,Hatchback,,2007,107000,"Ignis 1,3 SE",34800,/suzukiignis13se/id876476,,sølvmetal,01092007,5,5,4,,,,,,,,,,,,,Suzuki
2419,2419,150,Diesel,,,2018,159000,"Octavia 2,0 Combi 2,0 TDI Style DSG 150HK Stc 6g Aut.",179800,/skodaoctavia20combi20tdistyledsg150hkstc6gaut/id876479,,race,19052017,5,,4,,,,"21,7",,,,,,3880,,,Skoda
2420,2420,,Benzin,,,2013,135000,"Twingo 1,2 16V Authentique ECO2 3 dørs",34800,/renaulttwingo1216vauthentiqueeco23doers/id876474,,gråmetal,,,,,,,,,,,,,,,,,Renault
2421,2421,,Diesel,,Manuel,2015,114000,Polo TDI BMT Comfortline 90HK 5d,89900,/vwpolotdibmtcomfortline90hk5d/id876473,,sort,,,,,,,,"29,4",,,,,,,,,VW
2422,2422,150,Diesel,,,2018,99000,"HiLux 2,4 Extra Cab 2,4 D-4D T3 4x4 150HK Pick-Up",249900,/toyotahilux24extracab24d4dt34x4150hkpickup/id876475,,grå,01052018,2,5,4,,3200,,,,170,,,,,,,Toyota
2423,2423,,,,,2020,4342,Picanto MPI Edition 67HK 5d,97900,/kiapicantompiedition67hk5d/id876472,,titanium,,,,,,,,25,,,,,,,,,Kia
2424,2424,204,El,,Automatisk,2020,4,Kona el EL Advanced 204HK 5d Aut.,299900,/hyundaikonaeleladvanced204hk5daut/id876469,,pulse,,,,,,,,"71,7",,,,,,,,,Hyundai
2425,2425,100,Diesel,Hatchback,,2016,48000,"DS 3 1,6 DS DS3 1,6 Blue HDi Style start/stop 100HK 3d",99900,/dsds316dsds316bluehdistylestartstop100hk3d/id876470,17042020,hvid,01052016,3,5,4,,775,,,,189,,,,,,,DS
2426,2426,,Hybrid,,,2020,14000,Niro GDI PHEV Advance DCT 141HK 5d 6g Aut.,284900,/kianirogdiphevadvancedct141hk5d6gaut/id876466,,horizon,,,,,,,,"71,4",,,,,,,,,Kia
2427,2427,90,,,,2020,3000,"Swift 1,2 Dualjet Action AEB mild-hybrid 90HK 5d",144995,/suzukiswift12dualjetactionaebmildhybrid90hk5d/id876468,,sortmetal,24092020,5,,4,,,,"26,8",,,,,,,,,Suzuki
2428,2428,,Diesel,,,2015,178000,"Transit 350 L2 Van 2,2 TDCi 155 Trend H2 FWD",99800,/fordtransit350l2van22tdci155trendh2fwd/id876464,,rød,,,,,,,,,,,,,,,,,Ford
2429,2429,,,,Automatisk,2020,3000,Yaris B/EL H3 Smart 116HK 5d Trinl. Gear,219900,/toyotayarisbelh3smart116hk5dtrinlgear/id876463,,209,,5,,,,,,39,,,,,,,,,Toyota
2430,2430,,,,,2020,2000,"Prius Plug-in 1,8 B/EL H3 Smartpakke 122HK 5d Aut.",299999,/toyotapriusplugin18belh3smartpakke122hk5daut/id876460,,218,,5,,,,,,51,,,,,,,,,Toyota
2431,2431,,,,Automatisk,2020,2000,C-HR B/EL C-LUB Premium Multidrive S 184HK 5d Aut.,349900,/toyotachrbelclubpremiummultidrives184hk5daut/id876461,,2tb,,5,,,,,,25,,,,,,,,,Toyota
2432,2432,,Diesel,,Manuel,2019,10000,"Master T35 L3H1 2,3 DCI start/stop 145HK Ladv./Chas. 6g",269900,/renaultmastert35l3h123dcistartstop145hkladvchas6g/id876462,,hvid,,,,,,,,"11,6",,,,,,,,,Renault
2433,2433,,,,,2020,3000,Aygo VVT-I X-Press 72HK 5d,101490,/toyotaaygovvtixpress72hk5d/id876457,,068,,5,,,,,,29,,,,,,,,,Toyota
2434,2434,,,,,2020,3000,Yaris VVT-I T3 Smart 125HK 5d 6g,199990,/toyotayarisvvtit3smart125hk5d6g/id876456,,040,,5,,,,,,23,,,,,,,,,Toyota
2435,2435,,,,Automatisk,2020,7500,RAV4 B/EL H3 Premium AWD 306HK 5d 6g Aut.,Ring,/toyotarav4belh3premiumawd306hk5d6gaut/id876455,,8x8,,5,,,,,,43,,,,,,,,,Toyota
2436,2436,,,,,2015,65000,Swift,74900,/suzukiswift/id876454,,cool,,,,,,,,"23,3",,,,,,,,,Suzuki
2437,2437,,,,,2020,3000,Yaris B/EL H3 Premier Edition 116HK 5d Trinl. Gear,239990,/toyotayarisbelh3premieredition116hk5dtrinlgear/id876452,,2sw,,5,,,,,,34,,,,,,,,,Toyota
2438,2438,120,Diesel,,,2017,62000,"C4 1,6 Blue HDi Feel Complet EAT6 start/stop 120HK 5d 6g Aut.",164900,/citroenc416bluehdifeelcompleteat6startstop120hk5d6gaut/id876444,,sort,,,,4,,,,27,,,,,,,,,Citroën
2439,2439,105,Diesel,Hatchback,Manuel,2008,234000,"Altea 1,9 TDi 105",39900,/seataltea19tdi105/id876594,,,07012008,5,5,4,Forhjul,,55,"18,52","12,3",183,1375,625,6,6540,300000,,Seat
2440,2440,,,,,2019,25611,Yaris VVT-I T3 Smartpakke 111HK 5d 6g,149990,/toyotayarisvvtit3smartpakke111hk5d6g/id876450,,209,,5,,,,,,20,,,,,,,,,Toyota
2441,2441,127,Benzin,MPV,,2008,289000,"Grand C4 Picasso 1,8 16V VTR+ 7prs",34900,/citroengrandc4picasso1816vvtrplus7prs/id876448,15042020,,01092008,5,5,,,1200,,,,185,,,,,,,Citroën
2442,2442,90,Benzin,,,2016,57000,"Baleno 1,2 Dualjet 16V Exclusive 90HK 5d",114900,/suzukibaleno12dualjet16vexclusive90hk5d/id876443,,blåmetal,08022018,5,,4,,,,"23,8",,,,,,1080,,,Suzuki
2443,2443,,,,Automatisk,2020,3000,Yaris B/EL H3 Smart 116HK 5d Trinl. Gear,219900,/toyotayarisbelh3smart116hk5dtrinlgear/id876446,,1f7,,5,,,,,,39,,,,,,,,,Toyota
2444,2444,,,,,2020,3000,Aygo VVT-I X-Press 72HK 5d,101490,/toyotaaygovvtixpress72hk5d/id876442,,068,,5,,,,,,29,,,,,,,,,Toyota
2445,2445,115,Benzin,Hatchback,,2004,184000,"Golf V 1,6 FSi Trendline",44999,/vwgolfv16fsitrendline/id876434,01042020,blå,01062004,5,6,4,Forhjul,1200,,"15,2",11,192,1225,,,3140,,,VW
2446,2446,180,Benzin,Stationcar,,2010,164000,"A4 2,0 TFSi 180 Avant",98686,/audia420tfsi180avant/id876438,08122020,,01082009,5,6,4,Forhjul,1700,65,"15,2",8,228,1490,560,,3140,,,Audi
